Wavelength0,Intensity0,Wavelength1,Intensity1,Wavelength2,Intensity2,Wavelength3,Intensity3,Wavelength4,Intensity4,Wavelength5,Intensity5,Wavelength6,Intensity6,Wavelength7,Intensity7,Wavelength8,Intensity8,Wavelength9,Intensity9,Wavelength10,Intensity10,Wavelength11,Intensity11,Wavelength12,Intensity12,Wavelength13,Intensity13,Wavelength14,Intensity14,Wavelength15,Intensity15,Wavelength16,Intensity16,Wavelength17,Intensity17,Wavelength18,Intensity18,Wavelength19,Intensity19,Wavelength20,Intensity20,Wavelength21,Intensity21,Wavelength22,Intensity22,Wavelength23,Intensity23,Wavelength24,Intensity24,Wavelength25,Intensity25,Wavelength26,Intensity26,Wavelength27,Intensity27,Wavelength28,Intensity28,Wavelength29,Intensity29
1557.45,-80.977,1557.45,-80.833,1557.45,-83.211,1557.45,-80.294,1557.45,-90.574,1557.45,-71.323,1557.45,-78.662,1557.45,-79.438,1557.45,-81.964,1557.45,-82.053,1557.45,-79.893,1557.45,-82.179,1557.45,-83.943,1557.45,-79.655,1557.45,-82.79,1557.45,-81.414,1557.45,-78.496,1557.45,-79.209,1557.45,-79.95,1557.45,-80.276,1557.45,-80.619,1557.45,-79.178,1557.45,-78.188,1557.45,-81.048,1557.45,-82.237,1557.45,-79.898,1557.45,-78.539,1557.45,-80.407,1557.45,-83.584,1557.45,-83.267
1557.6,-85.46,1557.6,-79.654,1557.6,-79.941,1557.6,-83.355,1557.6,-82.617,1557.6,-210.0,1557.6,-82.597,1557.6,-81.424,1557.6,-79.747,1557.6,-90.812,1557.6,-80.231,1557.6,-83.406,1557.6,-80.331,1557.6,-83.883,1557.6,-82.135,1557.6,-81.378,1557.6,-83.248,1557.6,-83.655,1557.6,-82.009,1557.6,-79.541,1557.6,-79.095,1557.6,-81.636,1557.6,-79.583,1557.6,-81.592,1557.6,-80.074,1557.6,-81.193,1557.6,-79.393,1557.6,-80.745,1557.6,-78.832,1557.6,-77.774
1557.75,-80.543,1557.75,-80.214,1557.75,-80.61,1557.75,-97.084,1557.75,-82.858,1557.75,-68.827,1557.75,-86.725,1557.75,-81.293,1557.75,-81.147,1557.75,-79.331,1557.75,-83.049,1557.75,-80.999,1557.75,-80.562,1557.75,-79.754,1557.75,-79.473,1557.75,-83.608,1557.75,-81.099,1557.75,-79.786,1557.75,-80.915,1557.75,-210.0,1557.75,-79.871,1557.75,-80.107,1557.75,-78.829,1557.75,-79.294,1557.75,-80.546,1557.75,-84.168,1557.75,-81.051,1557.75,-79.683,1557.75,-81.666,1557.75,-81.342
1557.9,-83.131,1557.9,-84.057,1557.9,-80.413,1557.9,-81.132,1557.9,-82.088,1557.9,-73.188,1557.9,-80.683,1557.9,-81.746,1557.9,-80.488,1557.9,-93.596,1557.9,-81.303,1557.9,-79.284,1557.9,-81.891,1557.9,-83.507,1557.9,-84.216,1557.9,-80.099,1557.9,-82.373,1557.9,-79.358,1557.9,-81.179,1557.9,-78.951,1557.9,-79.637,1557.9,-80.58,1557.9,-80.886,1557.9,-79.725,1557.9,-79.477,1557.9,-80.736,1557.9,-80.28,1557.9,-78.962,1557.9,-80.82,1557.9,-78.694
1558.05,-82.374,1558.05,-81.15,1558.05,-80.861,1558.05,-84.36,1558.05,-82.344,1558.05,-68.447,1558.05,-80.629,1558.05,-80.339,1558.05,-81.52,1558.05,-80.312,1558.05,-79.747,1558.05,-84.212,1558.05,-80.963,1558.05,-81.259,1558.05,-80.887,1558.05,-85.307,1558.05,-80.507,1558.05,-89.6,1558.05,-80.435,1558.05,-79.136,1558.05,-80.411,1558.05,-80.39,1558.05,-80.032,1558.05,-83.087,1558.05,-80.128,1558.05,-80.649,1558.05,-78.719,1558.05,-80.209,1558.05,-82.796,1558.05,-79.651
1558.2,-80.749,1558.2,-82.323,1558.2,-80.075,1558.2,-81.846,1558.2,-82.148,1558.2,-210.0,1558.2,-210.0,1558.2,-81.865,1558.2,-81.765,1558.2,-83.513,1558.2,-85.218,1558.2,-81.345,1558.2,-80.219,1558.2,-80.664,1558.2,-83.435,1558.2,-80.368,1558.2,-82.169,1558.2,-80.593,1558.2,-79.57,1558.2,-80.76,1558.2,-80.672,1558.2,-79.965,1558.2,-78.586,1558.2,-78.898,1558.2,-79.688,1558.2,-79.182,1558.2,-80.688,1558.2,-80.618,1558.2,-79.743,1558.2,-81.682
1558.35,-83.535,1558.35,-80.027,1558.35,-79.562,1558.35,-85.711,1558.35,-80.687,1558.35,-66.231,1558.35,-79.397,1558.35,-81.507,1558.35,-82.961,1558.35,-82.052,1558.35,-79.943,1558.35,-84.241,1558.35,-80.529,1558.35,-80.476,1558.35,-81.286,1558.35,-81.096,1558.35,-87.345,1558.35,-84.046,1558.35,-81.632,1558.35,-78.178,1558.35,-80.984,1558.35,-79.77,1558.35,-78.35,1558.35,-79.669,1558.35,-80.168,1558.35,-79.581,1558.35,-79.016,1558.35,-79.818,1558.35,-80.847,1558.35,-78.315
1558.5,-81.388,1558.5,-83.013,1558.5,-81.321,1558.5,-79.992,1558.5,-81.995,1558.5,-210.0,1558.5,-83.145,1558.5,-80.537,1558.5,-80.721,1558.5,-81.69,1558.5,-84.073,1558.5,-79.533,1558.5,-80.782,1558.5,-86.218,1558.5,-84.484,1558.5,-81.068,1558.5,-82.202,1558.5,-78.668,1558.5,-79.431,1558.5,-80.9,1558.5,-79.818,1558.5,-79.94,1558.5,-82.525,1558.5,-81.473,1558.5,-79.309,1558.5,-83.508,1558.5,-79.2,1558.5,-79.944,1558.5,-80.472,1558.5,-79.968
1558.65,-80.02,1558.65,-81.589,1558.65,-82.429,1558.65,-86.377,1558.65,-81.285,1558.65,-210.0,1558.65,-84.14,1558.65,-80.589,1558.65,-81.885,1558.65,-86.172,1558.65,-80.459,1558.65,-82.407,1558.65,-80.514,1558.65,-80.93,1558.65,-82.984,1558.65,-80.416,1558.65,-80.92,1558.65,-80.42,1558.65,-79.719,1558.65,-80.176,1558.65,-80.886,1558.65,-79.936,1558.65,-80.657,1558.65,-79.691,1558.65,-80.809,1558.65,-79.317,1558.65,-79.496,1558.65,-80.91,1558.65,-78.743,1558.65,-80.95
1558.8,-79.707,1558.8,-82.084,1558.8,-81.084,1558.8,-82.7,1558.8,-81.195,1558.8,-210.0,1558.8,-82.744,1558.8,-81.679,1558.8,-83.639,1558.8,-81.464,1558.8,-85.908,1558.8,-90.026,1558.8,-79.241,1558.8,-80.9,1558.8,-210.0,1558.8,-85.502,1558.8,-81.258,1558.8,-78.755,1558.8,-82.632,1558.8,-80.664,1558.8,-79.532,1558.8,-80.706,1558.8,-79.317,1558.8,-78.021,1558.8,-79.785,1558.8,-81.62,1558.8,-81.525,1558.8,-78.256,1558.8,-81.497,1558.8,-80.09
1558.95,-85.421,1558.95,-91.124,1558.95,-80.284,1558.95,-81.462,1558.95,-82.632,1558.95,-71.858,1558.95,-81.414,1558.95,-91.103,1558.95,-81.958,1558.95,-83.106,1558.95,-81.877,1558.95,-81.73,1558.95,-84.524,1558.95,-83.057,1558.95,-81.021,1558.95,-80.413,1558.95,-80.612,1558.95,-81.827,1558.95,-80.715,1558.95,-80.718,1558.95,-80.975,1558.95,-81.176,1558.95,-78.95,1558.95,-79.733,1558.95,-79.284,1558.95,-79.453,1558.95,-80.138,1558.95,-82.599,1558.95,-78.815,1558.95,-81.458
1559.1,-79.326,1559.1,-79.833,1559.1,-83.165,1559.1,-82.779,1559.1,-85.751,1559.1,-210.0,1559.1,-81.6,1559.1,-80.635,1559.1,-83.146,1559.1,-91.789,1559.1,-79.67,1559.1,-85.424,1559.1,-80.324,1559.1,-77.835,1559.1,-82.834,1559.1,-81.448,1559.1,-80.798,1559.1,-81.61,1559.1,-78.323,1559.1,-81.237,1559.1,-81.39,1559.1,-77.873,1559.1,-79.876,1559.1,-80.342,1559.1,-80.95,1559.1,-81.177,1559.1,-78.455,1559.1,-79.091,1559.1,-81.0,1559.1,-79.68
1559.25,-80.748,1559.25,-84.455,1559.25,-80.014,1559.25,-82.168,1559.25,-81.964,1559.25,-72.329,1559.25,-79.245,1559.25,-80.325,1559.25,-86.137,1559.25,-87.681,1559.25,-82.776,1559.25,-79.323,1559.25,-210.0,1559.25,-82.381,1559.25,-79.937,1559.25,-84.695,1559.25,-81.549,1559.25,-80.023,1559.25,-81.432,1559.25,-79.013,1559.25,-81.607,1559.25,-81.454,1559.25,-79.737,1559.25,-80.351,1559.25,-80.553,1559.25,-79.396,1559.25,-82.238,1559.25,-81.586,1559.25,-79.341,1559.25,-81.979
1559.4,-82.524,1559.4,-79.343,1559.4,-83.525,1559.4,-80.248,1559.4,-79.951,1559.4,-210.0,1559.4,-81.613,1559.4,-79.543,1559.4,-80.288,1559.4,-81.156,1559.4,-81.42,1559.4,-79.076,1559.4,-79.561,1559.4,-83.191,1559.4,-83.439,1559.4,-77.981,1559.4,-82.066,1559.4,-79.668,1559.4,-79.374,1559.4,-80.937,1559.4,-81.817,1559.4,-82.617,1559.4,-80.74,1559.4,-81.005,1559.4,-81.028,1559.4,-78.361,1559.4,-78.695,1559.4,-81.555,1559.4,-81.104,1559.4,-82.091
1559.55,-80.651,1559.55,-85.7,1559.55,-80.655,1559.55,-84.385,1559.55,-112.489,1559.55,-69.445,1559.55,-82.864,1559.55,-81.905,1559.55,-84.077,1559.55,-80.541,1559.55,-82.557,1559.55,-81.214,1559.55,-81.106,1559.55,-82.506,1559.55,-82.767,1559.55,-80.932,1559.55,-84.688,1559.55,-80.287,1559.55,-82.262,1559.55,-83.765,1559.55,-81.118,1559.55,-78.634,1559.55,-78.727,1559.55,-78.284,1559.55,-78.97,1559.55,-79.944,1559.55,-79.085,1559.55,-80.465,1559.55,-81.206,1559.55,-80.539
1559.7,-82.486,1559.7,-81.867,1559.7,-82.146,1559.7,-84.295,1559.7,-82.586,1559.7,-210.0,1559.7,-79.718,1559.7,-80.164,1559.7,-86.222,1559.7,-78.843,1559.7,-78.463,1559.7,-81.195,1559.7,-83.276,1559.7,-79.599,1559.7,-82.98,1559.7,-82.981,1559.7,-79.769,1559.7,-79.103,1559.7,-80.116,1559.7,-80.198,1559.7,-80.026,1559.7,-84.775,1559.7,-79.101,1559.7,-81.568,1559.7,-80.264,1559.7,-81.663,1559.7,-80.513,1559.7,-83.325,1559.7,-81.048,1559.7,-80.465
1559.85,-83.416,1559.85,-79.812,1559.85,-80.081,1559.85,-79.74,1559.85,-83.347,1559.85,-210.0,1559.85,-83.628,1559.85,-82.105,1559.85,-81.556,1559.85,-84.549,1559.85,-86.374,1559.85,-81.497,1559.85,-80.627,1559.85,-83.658,1559.85,-80.038,1559.85,-83.866,1559.85,-80.625,1559.85,-80.295,1559.85,-80.769,1559.85,-81.641,1559.85,-84.068,1559.85,-80.504,1559.85,-79.445,1559.85,-78.585,1559.85,-81.138,1559.85,-86.148,1559.85,-80.112,1559.85,-80.983,1559.85,-79.622,1559.85,-80.237
1560.0,-82.75,1560.0,-81.94,1560.0,-80.075,1560.0,-83.42,1560.0,-81.315,1560.0,-75.777,1560.0,-83.947,1560.0,-81.572,1560.0,-81.225,1560.0,-82.757,1560.0,-78.786,1560.0,-82.892,1560.0,-82.618,1560.0,-81.618,1560.0,-82.2,1560.0,-89.24,1560.0,-86.148,1560.0,-80.864,1560.0,-78.714,1560.0,-83.77,1560.0,-80.513,1560.0,-80.2,1560.0,-78.23,1560.0,-80.472,1560.0,-80.366,1560.0,-80.306,1560.0,-80.642,1560.0,-80.179,1560.0,-80.499,1560.0,-82.787
1560.15,-78.862,1560.15,-79.17,1560.15,-81.583,1560.15,-94.69,1560.15,-82.843,1560.15,-70.325,1560.15,-79.698,1560.15,-82.214,1560.15,-82.039,1560.15,-84.097,1560.15,-79.792,1560.15,-79.618,1560.15,-82.349,1560.15,-80.281,1560.15,-81.139,1560.15,-82.545,1560.15,-82.852,1560.15,-81.144,1560.15,-79.362,1560.15,-81.051,1560.15,-81.478,1560.15,-79.991,1560.15,-81.86,1560.15,-82.601,1560.15,-82.532,1560.15,-80.083,1560.15,-78.392,1560.15,-79.494,1560.15,-80.887,1560.15,-83.324
1560.3,-81.37,1560.3,-84.607,1560.3,-80.166,1560.3,-80.3,1560.3,-80.628,1560.3,-71.96,1560.3,-89.203,1560.3,-80.352,1560.3,-82.543,1560.3,-83.539,1560.3,-81.44,1560.3,-79.332,1560.3,-81.739,1560.3,-84.33,1560.3,-83.737,1560.3,-81.108,1560.3,-80.989,1560.3,-82.428,1560.3,-210.0,1560.3,-79.963,1560.3,-79.571,1560.3,-79.734,1560.3,-78.881,1560.3,-78.61,1560.3,-79.505,1560.3,-80.533,1560.3,-79.012,1560.3,-80.322,1560.3,-79.921,1560.3,-78.587
1560.45,-81.409,1560.45,-80.777,1560.45,-82.044,1560.45,-210.0,1560.45,-82.658,1560.45,-67.503,1560.45,-79.973,1560.45,-79.374,1560.45,-83.375,1560.45,-84.125,1560.45,-210.0,1560.45,-85.978,1560.45,-80.752,1560.45,-80.694,1560.45,-81.315,1560.45,-80.497,1560.45,-83.729,1560.45,-81.454,1560.45,-78.49,1560.45,-82.483,1560.45,-79.856,1560.45,-80.412,1560.45,-78.677,1560.45,-78.658,1560.45,-81.674,1560.45,-83.335,1560.45,-81.193,1560.45,-80.692,1560.45,-80.477,1560.45,-80.564
1560.6,-79.35,1560.6,-81.477,1560.6,-80.963,1560.6,-79.677,1560.6,-82.162,1560.6,-83.011,1560.6,-85.076,1560.6,-82.287,1560.6,-80.866,1560.6,-82.653,1560.6,-79.986,1560.6,-80.732,1560.6,-81.23,1560.6,-81.455,1560.6,-81.275,1560.6,-81.962,1560.6,-85.181,1560.6,-79.815,1560.6,-80.604,1560.6,-83.992,1560.6,-80.73,1560.6,-79.909,1560.6,-80.889,1560.6,-80.032,1560.6,-79.262,1560.6,-80.523,1560.6,-80.841,1560.6,-80.018,1560.6,-80.669,1560.6,-81.487
1560.75,-86.443,1560.75,-82.803,1560.75,-81.061,1560.75,-81.439,1560.75,-81.523,1560.75,-210.0,1560.75,-82.732,1560.75,-80.252,1560.75,-82.156,1560.75,-81.397,1560.75,-81.994,1560.75,-82.343,1560.75,-79.153,1560.75,-84.799,1560.75,-79.369,1560.75,-80.135,1560.75,-82.518,1560.75,-81.299,1560.75,-83.363,1560.75,-84.791,1560.75,-82.252,1560.75,-78.401,1560.75,-79.305,1560.75,-79.988,1560.75,-79.381,1560.75,-83.721,1560.75,-80.276,1560.75,-80.815,1560.75,-82.935,1560.75,-80.416
1560.9,-84.83,1560.9,-83.009,1560.9,-82.707,1560.9,-87.133,1560.9,-83.168,1560.9,-70.497,1560.9,-79.63,1560.9,-80.873,1560.9,-90.256,1560.9,-80.674,1560.9,-84.183,1560.9,-81.057,1560.9,-84.035,1560.9,-81.711,1560.9,-85.623,1560.9,-81.698,1560.9,-82.105,1560.9,-80.627,1560.9,-79.914,1560.9,-78.858,1560.9,-81.94,1560.9,-81.062,1560.9,-78.596,1560.9,-78.984,1560.9,-82.134,1560.9,-80.991,1560.9,-80.9,1560.9,-80.273,1560.9,-81.276,1560.9,-80.713
1561.05,-81.532,1561.05,-80.851,1561.05,-80.842,1561.05,-80.544,1561.05,-84.852,1561.05,-210.0,1561.05,-82.949,1561.05,-83.315,1561.05,-81.787,1561.05,-91.39,1561.05,-83.249,1561.05,-81.728,1561.05,-83.661,1561.05,-79.142,1561.05,-210.0,1561.05,-84.682,1561.05,-80.47,1561.05,-79.59,1561.05,-88.318,1561.05,-88.727,1561.05,-78.303,1561.05,-80.474,1561.05,-79.062,1561.05,-83.061,1561.05,-82.144,1561.05,-81.163,1561.05,-78.904,1561.05,-80.801,1561.05,-83.121,1561.05,-79.985
1561.2,-80.235,1561.2,-79.809,1561.2,-79.53,1561.2,-83.429,1561.2,-80.973,1561.2,-68.126,1561.2,-78.723,1561.2,-81.368,1561.2,-81.989,1561.2,-80.38,1561.2,-80.403,1561.2,-81.398,1561.2,-80.937,1561.2,-84.166,1561.2,-82.183,1561.2,-80.979,1561.2,-83.314,1561.2,-83.538,1561.2,-78.414,1561.2,-80.073,1561.2,-81.137,1561.2,-79.716,1561.2,-79.4,1561.2,-82.28,1561.2,-80.108,1561.2,-81.789,1561.2,-80.654,1561.2,-79.444,1561.2,-84.63,1561.2,-80.322
1561.35,-80.511,1561.35,-89.712,1561.35,-79.24,1561.35,-85.337,1561.35,-78.951,1561.35,-210.0,1561.35,-210.0,1561.35,-81.617,1561.35,-81.554,1561.35,-82.519,1561.35,-82.182,1561.35,-81.796,1561.35,-90.971,1561.35,-79.769,1561.35,-81.617,1561.35,-83.487,1561.35,-81.3,1561.35,-80.541,1561.35,-82.763,1561.35,-81.557,1561.35,-80.465,1561.35,-82.169,1561.35,-79.18,1561.35,-80.254,1561.35,-81.195,1561.35,-79.446,1561.35,-80.953,1561.35,-80.871,1561.35,-78.897,1561.35,-80.589
1561.5,-80.736,1561.5,-82.091,1561.5,-80.509,1561.5,-100.115,1561.5,-88.534,1561.5,-67.86,1561.5,-80.278,1561.5,-79.177,1561.5,-81.501,1561.5,-81.784,1561.5,-88.814,1561.5,-82.989,1561.5,-81.993,1561.5,-79.904,1561.5,-88.526,1561.5,-81.137,1561.5,-83.406,1561.5,-82.499,1561.5,-82.367,1561.5,-84.045,1561.5,-80.132,1561.5,-79.566,1561.5,-81.791,1561.5,-80.543,1561.5,-79.157,1561.5,-84.922,1561.5,-103.033,1561.5,-83.772,1561.5,-79.892,1561.5,-79.274
1561.65,-89.525,1561.65,-81.488,1561.65,-79.713,1561.65,-83.243,1561.65,-82.337,1561.65,-210.0,1561.65,-90.773,1561.65,-81.756,1561.65,-82.089,1561.65,-83.266,1561.65,-81.451,1561.65,-83.648,1561.65,-86.789,1561.65,-83.596,1561.65,-80.354,1561.65,-79.43,1561.65,-80.658,1561.65,-80.424,1561.65,-78.67,1561.65,-78.554,1561.65,-80.973,1561.65,-82.117,1561.65,-78.335,1561.65,-80.152,1561.65,-82.776,1561.65,-80.46,1561.65,-81.968,1561.65,-81.988,1561.65,-82.362,1561.65,-85.384
1561.8,-81.673,1561.8,-82.191,1561.8,-81.698,1561.8,-83.015,1561.8,-81.401,1561.8,-68.094,1561.8,-83.741,1561.8,-80.653,1561.8,-80.441,1561.8,-84.453,1561.8,-79.877,1561.8,-80.72,1561.8,-81.019,1561.8,-80.767,1561.8,-82.614,1561.8,-83.994,1561.8,-81.813,1561.8,-82.995,1561.8,-79.146,1561.8,-85.733,1561.8,-81.279,1561.8,-81.324,1561.8,-82.957,1561.8,-81.989,1561.8,-79.424,1561.8,-84.76,1561.8,-79.338,1561.8,-80.851,1561.8,-79.705,1561.8,-80.771
1561.95,-80.452,1561.95,-81.468,1561.95,-80.033,1561.95,-80.69,1561.95,-84.389,1561.95,-69.882,1561.95,-82.272,1561.95,-82.656,1561.95,-85.961,1561.95,-83.412,1561.95,-82.627,1561.95,-79.231,1561.95,-81.926,1561.95,-80.705,1561.95,-87.035,1561.95,-80.077,1561.95,-81.669,1561.95,-81.319,1561.95,-87.346,1561.95,-79.552,1561.95,-84.113,1561.95,-82.507,1561.95,-80.688,1561.95,-79.155,1561.95,-78.986,1561.95,-81.151,1561.95,-82.494,1561.95,-79.756,1561.95,-83.056,1561.95,-82.166
1562.1,-81.005,1562.1,-81.126,1562.1,-80.278,1562.1,-81.842,1562.1,-79.765,1562.1,-69.103,1562.1,-78.152,1562.1,-80.673,1562.1,-84.195,1562.1,-81.956,1562.1,-80.361,1562.1,-86.012,1562.1,-82.012,1562.1,-82.035,1562.1,-81.569,1562.1,-79.727,1562.1,-80.974,1562.1,-83.045,1562.1,-80.242,1562.1,-79.995,1562.1,-81.832,1562.1,-80.622,1562.1,-80.249,1562.1,-80.524,1562.1,-83.553,1562.1,-81.908,1562.1,-78.882,1562.1,-80.899,1562.1,-79.61,1562.1,-79.865
1562.25,-80.215,1562.25,-79.635,1562.25,-78.752,1562.25,-82.301,1562.25,-86.103,1562.25,-71.357,1562.25,-80.643,1562.25,-79.767,1562.25,-80.744,1562.25,-79.05,1562.25,-82.91,1562.25,-87.095,1562.25,-80.975,1562.25,-81.451,1562.25,-82.167,1562.25,-82.749,1562.25,-84.882,1562.25,-83.448,1562.25,-82.433,1562.25,-84.97,1562.25,-78.249,1562.25,-81.72,1562.25,-79.293,1562.25,-79.255,1562.25,-80.037,1562.25,-80.769,1562.25,-80.57,1562.25,-83.372,1562.25,-81.333,1562.25,-86.778
1562.4,-83.631,1562.4,-79.758,1562.4,-80.063,1562.4,-82.199,1562.4,-81.442,1562.4,-81.325,1562.4,-78.175,1562.4,-83.869,1562.4,-84.745,1562.4,-86.817,1562.4,-81.28,1562.4,-80.763,1562.4,-86.882,1562.4,-80.234,1562.4,-80.062,1562.4,-80.168,1562.4,-80.272,1562.4,-80.013,1562.4,-83.36,1562.4,-83.576,1562.4,-80.453,1562.4,-81.94,1562.4,-79.113,1562.4,-79.893,1562.4,-80.656,1562.4,-80.488,1562.4,-80.203,1562.4,-79.619,1562.4,-79.91,1562.4,-79.897
1562.55,-79.743,1562.55,-85.135,1562.55,-81.095,1562.55,-79.486,1562.55,-81.484,1562.55,-210.0,1562.55,-80.592,1562.55,-81.956,1562.55,-82.339,1562.55,-79.25,1562.55,-79.332,1562.55,-84.797,1562.55,-81.518,1562.55,-89.634,1562.55,-87.671,1562.55,-79.451,1562.55,-81.353,1562.55,-80.012,1562.55,-83.087,1562.55,-79.826,1562.55,-82.375,1562.55,-82.351,1562.55,-78.668,1562.55,-84.117,1562.55,-85.977,1562.55,-82.146,1562.55,-81.746,1562.55,-80.689,1562.55,-79.662,1562.55,-81.887
1562.7,-85.966,1562.7,-80.592,1562.7,-80.095,1562.7,-82.756,1562.7,-80.601,1562.7,-74.969,1562.7,-81.748,1562.7,-80.194,1562.7,-83.474,1562.7,-85.034,1562.7,-83.956,1562.7,-80.855,1562.7,-81.702,1562.7,-80.515,1562.7,-82.428,1562.7,-84.588,1562.7,-80.482,1562.7,-83.51,1562.7,-78.12,1562.7,-80.108,1562.7,-79.568,1562.7,-81.801,1562.7,-81.176,1562.7,-79.291,1562.7,-78.045,1562.7,-81.332,1562.7,-77.763,1562.7,-78.795,1562.7,-83.109,1562.7,-82.998
1562.85,-81.348,1562.85,-80.755,1562.85,-79.539,1562.85,-80.161,1562.85,-79.878,1562.85,-210.0,1562.85,-84.84,1562.85,-82.543,1562.85,-80.541,1562.85,-83.882,1562.85,-81.94,1562.85,-81.542,1562.85,-81.502,1562.85,-81.734,1562.85,-79.01,1562.85,-83.237,1562.85,-83.16,1562.85,-80.611,1562.85,-79.898,1562.85,-78.191,1562.85,-80.413,1562.85,-80.495,1562.85,-78.917,1562.85,-80.657,1562.85,-79.534,1562.85,-81.032,1562.85,-82.682,1562.85,-84.633,1562.85,-82.877,1562.85,-80.1
1563.0,-81.766,1563.0,-80.366,1563.0,-78.828,1563.0,-85.955,1563.0,-85.627,1563.0,-210.0,1563.0,-78.965,1563.0,-81.929,1563.0,-80.864,1563.0,-210.0,1563.0,-87.96,1563.0,-80.23,1563.0,-81.178,1563.0,-80.046,1563.0,-82.631,1563.0,-80.217,1563.0,-83.796,1563.0,-78.869,1563.0,-82.149,1563.0,-96.244,1563.0,-81.106,1563.0,-79.103,1563.0,-80.439,1563.0,-79.257,1563.0,-82.572,1563.0,-81.729,1563.0,-83.818,1563.0,-80.658,1563.0,-80.809,1563.0,-81.566
1563.15,-81.716,1563.15,-81.278,1563.15,-82.727,1563.15,-85.757,1563.15,-81.444,1563.15,-210.0,1563.15,-80.115,1563.15,-81.162,1563.15,-84.13,1563.15,-81.507,1563.15,-82.793,1563.15,-82.548,1563.15,-81.177,1563.15,-78.446,1563.15,-81.819,1563.15,-83.046,1563.15,-81.135,1563.15,-79.757,1563.15,-79.203,1563.15,-80.122,1563.15,-80.462,1563.15,-82.461,1563.15,-77.827,1563.15,-84.332,1563.15,-82.923,1563.15,-80.368,1563.15,-80.533,1563.15,-80.289,1563.15,-78.679,1563.15,-80.072
1563.3,-80.347,1563.3,-80.79,1563.3,-80.907,1563.3,-81.258,1563.3,-80.113,1563.3,-67.909,1563.3,-81.774,1563.3,-80.204,1563.3,-81.112,1563.3,-83.561,1563.3,-81.715,1563.3,-81.315,1563.3,-84.304,1563.3,-81.096,1563.3,-84.946,1563.3,-83.384,1563.3,-79.759,1563.3,-81.405,1563.3,-79.14,1563.3,-80.695,1563.3,-82.44,1563.3,-80.002,1563.3,-80.0,1563.3,-79.199,1563.3,-79.659,1563.3,-82.838,1563.3,-80.07,1563.3,-80.188,1563.3,-78.8,1563.3,-80.302
1563.45,-90.576,1563.45,-81.812,1563.45,-82.081,1563.45,-81.983,1563.45,-84.066,1563.45,-210.0,1563.45,-80.24,1563.45,-83.25,1563.45,-81.644,1563.45,-80.395,1563.45,-80.644,1563.45,-79.682,1563.45,-78.149,1563.45,-84.578,1563.45,-85.089,1563.45,-81.13,1563.45,-81.619,1563.45,-83.375,1563.45,-84.202,1563.45,-80.062,1563.45,-83.516,1563.45,-82.301,1563.45,-78.268,1563.45,-80.636,1563.45,-80.53,1563.45,-81.77,1563.45,-79.726,1563.45,-80.862,1563.45,-83.349,1563.45,-83.773
1563.6,-82.117,1563.6,-80.551,1563.6,-80.924,1563.6,-80.523,1563.6,-88.743,1563.6,-72.527,1563.6,-82.573,1563.6,-79.763,1563.6,-87.698,1563.6,-81.513,1563.6,-81.209,1563.6,-83.942,1563.6,-80.256,1563.6,-80.363,1563.6,-82.575,1563.6,-82.957,1563.6,-85.185,1563.6,-79.435,1563.6,-81.744,1563.6,-80.557,1563.6,-81.48,1563.6,-79.519,1563.6,-80.739,1563.6,-79.08,1563.6,-78.096,1563.6,-79.311,1563.6,-81.529,1563.6,-83.624,1563.6,-83.627,1563.6,-81.509
1563.75,-81.53,1563.75,-80.741,1563.75,-79.787,1563.75,-79.856,1563.75,-80.094,1563.75,-74.489,1563.75,-79.761,1563.75,-85.557,1563.75,-210.0,1563.75,-85.891,1563.75,-81.702,1563.75,-82.971,1563.75,-84.081,1563.75,-80.111,1563.75,-80.533,1563.75,-81.662,1563.75,-83.038,1563.75,-82.117,1563.75,-79.838,1563.75,-80.481,1563.75,-80.154,1563.75,-79.99,1563.75,-79.783,1563.75,-83.063,1563.75,-80.904,1563.75,-82.644,1563.75,-80.944,1563.75,-80.954,1563.75,-82.22,1563.75,-80.343
1563.9,-80.111,1563.9,-80.874,1563.9,-78.994,1563.9,-89.368,1563.9,-83.102,1563.9,-210.0,1563.9,-82.39,1563.9,-81.734,1563.9,-80.319,1563.9,-81.495,1563.9,-81.337,1563.9,-80.089,1563.9,-80.092,1563.9,-82.87,1563.9,-80.245,1563.9,-81.358,1563.9,-81.095,1563.9,-79.962,1563.9,-79.041,1563.9,-80.791,1563.9,-81.581,1563.9,-81.447,1563.9,-80.992,1563.9,-80.983,1563.9,-80.9,1563.9,-80.197,1563.9,-79.374,1563.9,-82.163,1563.9,-79.245,1563.9,-82.01
1564.05,-84.452,1564.05,-81.313,1564.05,-84.745,1564.05,-79.488,1564.05,-81.486,1564.05,-69.797,1564.05,-82.613,1564.05,-82.144,1564.05,-83.125,1564.05,-82.418,1564.05,-85.14,1564.05,-85.095,1564.05,-86.371,1564.05,-80.307,1564.05,-79.208,1564.05,-81.645,1564.05,-80.017,1564.05,-83.006,1564.05,-85.654,1564.05,-84.891,1564.05,-79.177,1564.05,-81.774,1564.05,-78.864,1564.05,-78.697,1564.05,-80.335,1564.05,-81.494,1564.05,-88.724,1564.05,-80.456,1564.05,-86.912,1564.05,-82.352
